stimulus,memorability,scaled_memory_hits,score_emotional,sd_emotional,score_humanmade,sd_humanmade,score_outdoors,sd_outdoors,score_shoebox,sd_shoebox,humanmade_pass,outdoors_pass,shoebox_pass,humanmade_response,outdoors_response,shoebox_response,scaled_emotional,h_index,modal_response,proportion_response,unique,scaled_name,dist,assignedName
Toy_Tank.jpg,-0.014495166,0.412135089,-0.109434719,0.812635769,1,0,0.285714286,0.487950036,0.857142857,0.377964473,1,0,1,human-made,NA,smaller than a shoebox,0.502001144,2.039353872,tank toy,0.4,1,0.385363065,0.0008078544836656043,1_8.jpg
Bottle_Oil.jpg,0.031059548,0.598740698,-0.035739411,1.33925251,1,0,0.04,0.2,0.4,0.547722558,1,1,0,human-made,indoors,NA,0.547741567,1.055892729,oil,0.8125,0,0.745568897,0.0034939375974334386,1_96.jpg
Bag_Hand.jpg,-0.200918616,0.032627361,-0.706091591,0.535345157,1,0,0.25,0.46291005,0.714285714,0.487950036,1,0,0,human-made,NA,NA,0.052601487,2.281424939,bag,0.318181818,0,0.300743282,0.005445396908505984,1_114.jpg
ButterDish.jpg,-0.189548233,0.040641099,-0.550924983,0.441712856,0.9,0.316227766,0.04,0.2,0.875,0.353553391,1,1,1,human-made,indoors,smaller than a shoebox,0.140080046,2.568978243,dish,0.444444444,1,0.213264723,0.007498441939859379,1_140.jpg
Shampoo.jpg,0.125972961,0.906124785,-0.436898809,0.337961565,1,0,0.142857143,0.377964473,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.232704403,2.423991498,shampoo,0.418604651,1,0.263007433,0.01004127099976726,1_167.jpg
Coatrack.jpg,-0.077328565,0.206639954,-0.296860385,0.821927027,1,0,0.285714286,0.487950036,0,0,1,0,1,human-made,NA,larger than a shoebox,0.346483705,2.219240705,coat rack,0.55,0,0.325900515,0.012761443155357988,1_199.jpg
Pitcher.jpg,-0.053971808,0.274756726,-0.466706224,0.642562,1,0,0,0,0.75,0.46291005,1,1,0,human-made,indoors,NA,0.209834191,1.610784548,pitcher,0.684210526,0,0.539736993,0.016714049397889674,1_60.jpg
PaperShredder.jpg,-0.067086813,0.236977676,-0.817623105,0.421875203,1,0,0.5,0.577350269,0.166666667,0.40824829,1,0,1,human-made,NA,larger than a shoebox,0.017724414,1.691253912,shredder,0.461538462,1,0.511149228,0.01826089474678727,1_73.jpg
Cart_Groceries.jpg,0.100894672,0.838008014,0.689632454,0.704292326,1,0,0.285714286,0.487950036,0.142857143,0.377964473,1,0,1,human-made,NA,larger than a shoebox,0.884505432,2.62472621,cart,0.285714286,1,0.196683819,0.01968595649898708,1_136.jpg
Apple_RedAndGreen.jpg,0.084034931,0.793360046,0.344083094,1.108909132,0.111111111,0.333333333,0.375,0.51754917,1,0,1,0,1,natural,NA,smaller than a shoebox,0.774728416,0.187176257,apple,0.971428571,0,0.985134362,0.021382522855555752,1_202.jpg
Nutcracker.jpg,-0.038901322,0.327990841,0.387864538,0.802727362,1,0,0,0,0.6,0.516397779,1,1,0,human-made,indoors,NA,0.793596341,1.555260278,nutcracker,0.642857143,1,0.558604917,0.024656144870428554,1_157.jpg
Toy_BearBrownPlushie.jpg,0.1275499,0.910131654,0.942214631,1.63350108,1,0,0,0,0.625,0.51754917,1,1,0,human-made,indoors,NA,0.929674099,1.140067763,teddy bear,0.764705882,0,0.716981132,0.027225203104448203,1_204.jpg
Chairs_Stacked.jpg,-0.098630795,0.156267888,-0.506950889,0.409066954,1,0,0.2,0.447213595,0,0,1,0,1,human-made,NA,larger than a shoebox,0.172098342,1.277201811,chairs,0.705882353,1,0.660377358,0.030541472515015045,1_22.jpg
Stool_Metal.jpg,0.028392158,0.589582141,-0.343874019,0.324830988,1,0,0.148148148,0.362013993,0.1,0.316227766,1,1,1,human-made,indoors,larger than a shoebox,0.30703259,2.160704753,stool,0.470588235,0,0.341909663,0.03269265385614295,1_36.jpg
Shorts_Sports.jpg,-0.129917453,0.103033772,-0.391214886,0.789765521,1,0,0.125,0.353553391,0.875,0.353553391,1,1,1,human-made,indoors,smaller than a shoebox,0.26815323,0.757853492,shorts,0.882352941,0,0.8324757,0.03708866625724849,1_111.jpg
SpinalCord.jpg,0.095710232,0.819118489,-0.157157904,0.807239967,0.777777778,0.440958552,0.571428571,0.534522484,0.6,0.516397779,0,0,0,NA,NA,NA,0.458547742,1.905758461,spine,0.409090909,1,0.436249285,0.04108727411482471,1_242.jpg
HotWaterBottle.jpg,0.048197071,0.66571265,-0.539001265,0.392331346,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.145797599,3.366091329,water bottle,0.210526316,0,0.041738136,0.0429383383026507,1_217.jpg
HDMIConnector.jpg,-0.036525005,0.336576989,-0.063314439,0.991778253,1,0,0.25,0.46291005,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.527158376,3.219528282,na,0.235294118,0,0.06918239,0.04547305579916916,1_221.jpg
Bark.jpg,0.123910812,0.900973097,-0.552574704,1.062737018,0.333333333,0.5,0.875,0.353553391,0.571428571,0.534522484,0,1,0,NA,outdoors,NA,0.13836478,2.32533146,bark,0.473684211,1,0.28759291,0.04706722431967969,1_113.jpg
SaltShaker.jpg,-0.143966797,0.082999428,-0.635143742,0.30136251,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.085191538,1.235512248,salt shaker,0.764705882,1,0.680388794,0.049024671271616915,1_58.jpg
Jug_GallonWhite.jpg,-0.218029367,0.025758443,-0.874314263,0.297723243,1,0,0.166666667,0.40824829,0.1,0.316227766,1,1,1,human-made,indoors,larger than a shoebox,0.01086335,2.207641875,jug,0.538461538,0,0.331618067,0.04952759796654416,1_259.jpg
Bowl_Glass.jpg,-0.26567774,0.012020607,-0.76146376,0.37808149,1,0,0,0,0.2,0.421637021,1,1,0,human-made,indoors,NA,0.026300743,1.479017443,bowl,0.714285714,0,0.596912521,0.05062137229466512,1_148.jpg
Playard.jpg,-0.047397907,0.29593589,-0.675479281,0.444195511,1,0,0.222222222,0.440958552,0,0,1,0,1,human-made,NA,larger than a shoebox,0.061749571,2.463865122,play pen,0.35,1,0.248713551,0.053815195688636575,1_26.jpg
Mirror_Handheld.jpg,-0.131283759,0.100744133,-0.307262578,0.60835998,1,0,0.166666667,0.380693494,0.857142857,0.377964473,1,1,1,human-made,indoors,smaller than a shoebox,0.335048599,1.790492224,magnifying glass,0.565217391,0,0.478559177,0.05592337981699158,1_132.jpg
Sign_Open.jpg,-0.04962906,0.289066972,-0.304822162,0.293595802,1,0,1,0,0.428571429,0.534522484,1,1,0,human-made,outdoors,NA,0.337907376,1.618936262,sign,0.558823529,0,0.536878216,0.06002760282073738,1_164.jpg
ScrewDriver.jpg,-0.033799059,0.340011448,0.448597551,1.339843832,1,0,0.285714286,0.487950036,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.815323042,0.309543429,screwdriver,0.944444444,1,0.966838193,0.06372230016881009,1_187.jpg
Alfalfa.jpg,0.222512775,0.99885518,-0.476150699,0.784533114,0.111111111,0.333333333,0.5,0.534522484,0.75,0.46291005,1,0,0,natural,NA,NA,0.200114351,2.342764838,sprouts,0.583333333,1,0.283590623,0.06687624192674013,1_170.jpg
Box_Notepaper.jpg,-0.010468557,0.433314253,-0.668546037,0.680543266,1,0,0.333333333,0.5,0.25,0.46291005,1,0,0,human-made,NA,NA,0.069754145,2.677467659,paper,0.514285714,0,0.181246427,0.06744831511880811,1_139.jpg
Lettuce_Romaine.jpg,0.153344507,0.949627934,-0.427597704,0.878999448,0,0,0.625,0.51754917,0.6,0.547722558,1,0,0,natural,NA,NA,0.2378502,1.87314068,lettuce,0.615384615,0,0.448827902,0.07186489345006031,1_165.jpg
Cactus.jpg,-0.002146914,0.469376073,0.052088507,0.924465113,0.285714286,0.487950036,0.5,0.534522484,0.6,0.516397779,0,0,0,NA,NA,NA,0.602058319,0.770476945,cactus,0.857142857,1,0.826186392,0.07408167965376533,1_127.jpg
Basket_Bread.jpg,0.040893527,0.642243847,1.21281567,0.77111066,0.444444444,0.527046277,0,0,0.3,0.483045892,0,1,0,NA,indoors,NA,0.963979417,1.618838682,bread,0.47826087,0,0.537449971,0.07807306435829475,1_253.jpg
Tuxedo.jpg,0.115660928,0.878649113,0.099974349,1.051197439,1,0,0.142857143,0.377964473,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.632933105,2.655050539,tuxedo,0.315789474,1,0.186392224,0.0808983141722126,1_158.jpg
Flower_Hibiscus.jpg,0.043072257,0.650257584,0.053240284,0.630814582,0,0,0.75,0.46291005,1,0,1,0,1,natural,NA,smaller than a shoebox,0.602630074,1.105587262,flower,0.8,0,0.730703259,0.0825805145065317,1_84.jpg
Guacamole.jpg,0.032473668,0.607899256,-0.50629252,0.470028214,1,0,0.115384615,0.325812594,0.571428571,0.534522484,1,1,0,human-made,indoors,NA,0.172670097,2.88551303,guacamole,0.277777778,1,0.133218982,0.08450921186732718,1_30.jpg
Hammock.jpg,0.037825253,0.62850601,0.017537136,1.734079872,1,0,0.714285714,0.487950036,0.285714286,0.487950036,1,0,0,human-made,NA,NA,0.582618639,0.614369446,hammock,0.888888889,1,0.868496284,0.08644454771507037,1_29.jpg
Keychain_Leather.jpg,-0.182919466,0.044647968,-0.555693546,0.398433884,1,0,0.333333333,0.5,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.134934248,1.080424345,key chain,0.8,1,0.738136078,0.08834818548582746,1_99.jpg
Chair_Folding.jpg,0.069063389,0.74069834,0.09834108,0.998560597,1,0,0.714285714,0.487950036,0.125,0.353553391,1,0,1,human-made,NA,larger than a shoebox,0.631217839,1.999218484,chair,0.583333333,0,0.400800457,0.09472754171041209,1_248.jpg
OperaGlasses.jpg,-0.278739877,0.006868918,0.346623787,0.929915768,1,0,0.428571429,0.534522484,0.714285714,0.487950036,1,0,0,human-made,NA,NA,0.775300172,2.558051077,binoculars,0.470588235,0,0.216695254,0.0970438390992805,1_108.jpg
PharoahReplica.jpg,0.009804313,0.513451631,0.790722542,1.026753654,1,0,0.75,0.46291005,0,0,1,0,1,human-made,NA,larger than a shoebox,0.907947399,3.48418372,pharaoh,0.2,1,0.02915952,0.10039451090194107,1_134.jpg
MeterElectric.jpg,-0.118894774,0.124212936,-0.112190034,0.517727907,1,0,1,0,0.833333333,0.40824829,1,1,1,human-made,outdoors,smaller than a shoebox,0.499714122,2.114005463,meter,0.583333333,1,0.361921098,0.10751178836027497,1_95.jpg
Nyala.jpg,-0.088307558,0.180309101,0.630696751,1.288359919,0.222222222,0.440958552,0.666666667,0.516397779,0.125,0.353553391,0,0,1,NA,NA,larger than a shoebox,0.863350486,2.965583936,elk,0.263157895,0,0.113779302,0.10956659252725731,1_159.jpg
Plate_Ceramic.jpg,0.018081093,0.551803091,-0.549371518,0.729195517,1,0,0,0,0.75,0.46291005,1,1,0,human-made,indoors,NA,0.142367067,0.322756959,plate,0.941176471,0,0.956546598,0.11338380115695701,1_222.jpg
RecorderCassette.jpg,0.10158625,0.840297653,-0.375167899,0.559318955,1,0,0.142857143,0.377964473,0.666666667,0.516397779,1,1,0,human-made,indoors,NA,0.282447113,1.346239573,tape recorder,0.727272727,1,0.638078902,0.11564270576803204,1_81.jpg
Desk_White.jpg,-0.067855445,0.234688037,-0.117329406,0.964677273,1,0,0,0,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.496283591,0.560825177,desk,0.9,0,0.882790166,0.11795915975483617,1_172.jpg
ComputerKeyboard_F1.jpg,0.099901692,0.833428735,-0.586461656,0.728675021,1,0,0,0,0.857142857,0.377964473,1,1,1,human-made,indoors,smaller than a shoebox,0.112635792,2.262590565,key,0.461538462,1,0.309319611,0.12199611109514907,1_16.jpg
DayPlanner.jpg,0.050641707,0.675443618,0.3321116,0.972839003,1,0,0,0,0.714285714,0.487950036,1,1,0,human-made,indoors,NA,0.768439108,3.120183936,notebook,0.378378378,0,0.08004574,0.12374075571218213,1_155.jpg
JuicerCitrus.jpg,-0.062595702,0.253577562,-0.249825211,0.44160066,1,0,0.142857143,0.377964473,0.285714286,0.487950036,1,1,0,human-made,indoors,NA,0.377930246,2.224435028,juicer,0.545454545,1,0.321326472,0.1299587930420547,1_125.jpg
Bench_Wooden.jpg,-0.166723517,0.057240985,-0.496708764,0.184146109,1,0,0.333333333,0.5,0.142857143,0.377964473,1,0,1,human-made,NA,larger than a shoebox,0.179531161,1.089230079,bench,0.785714286,0,0.734705546,0.13340369327091262,1_51.jpg
Bird_Budgie.jpg,0.038551867,0.632512879,0.560841548,0.775754257,0.111111111,0.333333333,0.714285714,0.487950036,1,0,1,0,1,natural,NA,smaller than a shoebox,0.849628359,1.761976696,bird,0.545454545,0,0.488279017,0.13383881963560396,1_24.jpg
Ashtray_Empty.jpg,-0.044177423,0.305094448,-0.483037788,0.327914188,1,0,0.166666667,0.40824829,0.833333333,0.40824829,1,1,1,human-made,indoors,smaller than a shoebox,0.188679245,0.699029963,ashtray,0.882352941,0,0.849056604,0.13412685110249067,1_149.jpg
Mug_Beer.jpg,-0.033186426,0.343445907,-0.34264903,1.016470766,1,0,0.142857143,0.377964473,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.308176101,2.478094888,mug,0.357142857,1,0.243567753,0.13722431456800854,1_207.jpg
ToothBrush.jpg,-0.011079534,0.430452204,-0.529760479,0.548728928,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.153230417,0.322756959,toothbrush,0.941176471,1,0.956546598,0.14030630750331308,1_43.jpg
Light_Studio.jpg,-0.108822678,0.143674871,-0.445475319,0.313842523,1,0,0.125,0.353553391,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.227558605,1.947338796,light,0.583333333,0,0.421383648,0.14493698321625348,1_151.jpg
StampAndSeal.jpg,-0.094535151,0.164854035,-0.471175393,0.305437954,1,0,0.25,0.46291005,0.857142857,0.377964473,1,0,1,human-made,NA,smaller than a shoebox,0.206975415,0.399790067,stamp,0.9375,0,0.923956547,0.1501266888647721,1_184.jpg
Licorice.jpg,0.148316459,0.943331425,-0.322601088,0.81821401,0.888888889,0.333333333,0.142857143,0.377964473,0.888888889,0.333333333,1,1,1,human-made,indoors,smaller than a shoebox,0.322469983,1.594185958,licorice,0.68,1,0.546026301,0.15191762533228514,1_154.jpg
CashRegister_Modern.jpg,-0.062231545,0.254722381,-0.401186355,0.314685067,1,0,0.428571429,0.534522484,0.125,0.353553391,1,0,1,human-made,NA,larger than a shoebox,0.261292167,1.562688039,cash register,0.631578947,0,0.556317896,0.1577845564863476,1_122.jpg
BicycleHandleGrip.jpg,-0.057618316,0.265025758,-0.671117606,0.247980645,1,0,0.44,0.506622805,0.857142857,0.377964473,1,0,1,human-made,NA,smaller than a shoebox,0.065751858,2.563716987,na,0.421052632,0,0.213836478,0.1580172297265363,1_193.jpg
ShoppingCart.jpg,-0.043211059,0.309673726,-0.502696531,0.669156462,1,0,0.333333333,0.516397779,0,0,1,0,1,human-made,NA,larger than a shoebox,0.17724414,2.019973094,shopping cart,0.45,1,0.39565466,0.16164756881106057,1_2.jpg
Exercise_Stepper.jpg,-0.129789979,0.103606182,-0.146855448,0.736200149,1,0,0.25,0.46291005,0.285714286,0.487950036,1,0,0,human-made,NA,NA,0.471698113,2.558051077,step,0.470588235,1,0.216695254,0.16225383678903582,1_150.jpg
Briefcase_Open.jpg,0.036025775,0.619919863,0.063343793,0.92323623,1,0,0.125,0.353553391,0.285714286,0.487950036,1,1,0,human-made,indoors,NA,0.608919383,0.968270247,briefcase,0.777777778,0,0.771297885,0.16465173579696302,1_194.jpg
Tickets_PrintWords.jpg,0.075896379,0.767029193,-0.207906842,1.022554071,1,0,0.375,0.51754917,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.414522584,0.381580488,tickets,0.941176471,0,0.931389365,0.16738533774124909,1_63.jpg
Piano_Upright.jpg,0.116042545,0.879221523,1.202638418,1.722234669,1,0,0,0,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.962264151,0.26231122,piano,0.955555556,1,0.971412236,0.17130709009349987,1_59.jpg
Kite_Rainbow.jpg,0.097687382,0.825987407,0.167848679,0.807072578,1,0,1,0,0.625,0.51754917,1,1,0,human-made,outdoors,NA,0.668953688,0.187176257,kite,0.971428571,1,0.985134362,0.1718366398911111,1_161.jpg
Phone_Flip.jpg,-0.018928558,0.397252433,-0.257978797,1.229962788,1,0,0.444444444,0.527046277,0.777777778,0.440958552,1,0,0,human-made,NA,NA,0.371069182,1.874858717,cell phone,0.590909091,0,0.447684391,0.17405179203135712,1_5.jpg
Ladybug.jpg,0.100886763,0.837435604,0.546162742,1.005668479,0,0,1,0,0.888888889,0.333333333,1,1,1,natural,outdoors,smaller than a shoebox,0.845626072,1.277613437,ladybug,0.727272727,0,0.659233848,0.17569966506815438,1_126.jpg
Aquarium.jpg,0.013165962,0.528334287,0.270158079,1.071008666,0.875,0.353553391,0.142857143,0.377964473,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.742138365,1.422658167,aquarium,0.470588235,1,0.618067467,0.1766726905110998,1_210.jpg
Slide.jpg,-0.1260925,0.11104751,-0.353917108,0.578775803,1,0,0.857142857,0.377964473,0.142857143,0.377964473,1,1,1,human-made,outdoors,larger than a shoebox,0.299599771,0.547553155,slide,0.903225806,0,0.890222985,0.18286595467756595,1_182.jpg
Hook_Ceiling.jpg,-0.006286947,0.452203778,-0.367634001,0.534878647,1,0,0.555555556,0.527046277,0.444444444,0.527046277,1,0,0,human-made,NA,NA,0.28759291,2.425098369,hook,0.347826087,0,0.261863922,0.18672030410149376,1_10.jpg
Toy_RobotTransformer.jpg,0.066336636,0.727532914,1.064014806,0.987328807,1,0,0,0,0.375,0.51754917,1,1,0,human-made,indoors,NA,0.945111492,2.92664648,robot,0.217391304,0,0.121783877,0.19207267315732568,1_191.jpg
Speaker_Single.jpg,-0.153522112,0.07269605,-0.03349695,0.762307159,1,0,0,0,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.551743854,0.755418029,speaker,0.880952381,0,0.833619211,0.19238178567106967,1_163.jpg
ElectricOutlet.jpg,0.014358436,0.532913566,-0.513005956,0.370361984,1,0,0.142857143,0.377964473,0.875,0.353553391,1,1,1,human-made,indoors,smaller than a shoebox,0.161234991,2.251629167,outlet,0.5,1,0.313321898,0.19531008837972652,1_103.jpg
Table_PingPong.jpg,0.062417828,0.712650258,0.074274453,0.851238575,1,0,0.5,0.534522484,0.285714286,0.487950036,1,0,0,human-made,NA,NA,0.618067467,1.460721099,ping pong table,0.523809524,1,0.604917095,0.19921889635023704,1_129.jpg
Phone_Military.jpg,-0.204286331,0.030337722,0.486566332,1.188391816,1,0,0.285714286,0.487950036,0,0,1,0,1,human-made,NA,larger than a shoebox,0.826186392,2.487521894,phone,0.434782609,0,0.239565466,0.20109543043231137,1_228.jpg
Light_Fixtures.jpg,-0.151676068,0.07441328,-0.371261398,0.640459762,1,0,0.125,0.353553391,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.284734134,1.336381631,lights,0.730769231,1,0.64436821,0.20440879354781272,1_255.jpg
MousepadAndMouse.jpg,-0.133085805,0.097882084,-0.232408908,0.495982399,1,0,0.25,0.46291005,0.875,0.353553391,1,0,1,human-made,NA,smaller than a shoebox,0.392795883,1.998432382,mouse pad,0.388888889,1,0.402515723,0.20935400589663655,1_233.jpg
HairClipper.jpg,-0.042320386,0.313680595,-0.303858004,0.361382,1,0,0.166666667,0.40824829,0.857142857,0.377964473,1,1,1,human-made,indoors,smaller than a shoebox,0.341909663,2.526120747,clippers,0.35,1,0.22698685,0.2107021999430867,1_152.jpg
Brush_Windshield.jpg,-0.051210597,0.282198054,-0.715841948,0.434899338,1,0,0.285714286,0.487950036,0.571428571,0.534522484,1,0,0,human-made,NA,NA,0.04974271,1.902174814,brush,0.615384615,0,0.439108062,0.2148638595454464,1_62.jpg
Bench_Park.jpg,0.039774855,0.637092158,-0.321199818,0.623456349,1,0,0.875,0.353553391,0.142857143,0.377964473,1,1,1,human-made,outdoors,larger than a shoebox,0.325328759,0.365098985,bench,0.944444444,0,0.939965695,0.21591614399681713,1_227.jpg
Motorcycle.jpg,0.098760184,0.828849456,1.771547693,1.783017987,1,0,1,0,0,0,1,1,1,human-made,outdoors,larger than a shoebox,0.99028016,0.297472249,motorcycle,0.947368421,1,0.968553459,0.21698814846007664,1_90.jpg
Ship_Battle.jpg,-0.001411723,0.473382942,0.241295644,0.905608046,1,0,1,0,0.25,0.46291005,1,1,0,human-made,outdoors,NA,0.716981132,1.79248125,ship,0.5,0,0.476843911,0.22155189592166913,1_133.jpg
Mask_Buddhist.jpg,0.101264296,0.839152833,0.659421219,1.051505213,1,0,0.444444444,0.527046277,0.2,0.421637021,1,0,0,human-made,NA,NA,0.873070326,1.493008939,mask,0.764705882,0,0.58490566,0.22499119414187474,1_231.jpg
BoogieBoard.jpg,-0.132333115,0.099599313,-0.199257305,0.512298371,1,0,0.285714286,0.487950036,0.375,0.51754917,1,0,0,human-made,NA,NA,0.425385935,3.797020432,boogie board,0.171428571,1,0.008576329,0.22530431063625844,1_146.jpg
Ruler_Digital.jpg,0.010729893,0.5174585,0.105055517,0.920236499,1,0,0.2,0.447213595,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.635791881,3.302722753,na,0.277777778,0,0.051457976,0.22903752506631037,1_144.jpg
Egg_Wooden.jpg,-0.012211464,0.425300515,-0.475911922,0.589536369,0.75,0.46291005,0,0,1,0,0,1,1,NA,indoors,smaller than a shoebox,0.200686106,2.683542362,wooden eggs,0.444444444,1,0.179531161,0.23346540768684143,1_246.jpg
TailLight.jpg,-0.093141298,0.167716085,-0.029489449,0.954273343,1,0,1,0,0.333333333,0.516397779,1,1,0,human-made,outdoors,NA,0.555746141,2.4482925,tail light,0.392857143,1,0.251000572,0.23767162677085474,1_87.jpg
Pasta_Spaghetti.jpg,0.136374282,0.9244419,0.103624493,0.681389853,0.666666667,0.5,0.125,0.353553391,0.888888889,0.333333333,0,1,1,NA,indoors,smaller than a shoebox,0.63464837,0.858508563,spaghetti,0.838709677,1,0.803316181,0.24097514818259502,1_179.jpg
Lantern_TeaBox.jpg,-0.089561112,0.176302232,0.209998674,0.759519186,1,0,0.571428571,0.534522484,0.333333333,0.5,1,0,0,human-made,NA,NA,0.694682676,1.496261252,lantern,0.678571429,0,0.582046884,0.2468584031453842,1_214.jpg
LifeJacket_Orangejpg.jpg,0.007378616,0.504865484,0.223181941,1.13970071,1,0,0.76,0.435889894,0.142857143,0.377964473,1,0,1,human-made,NA,larger than a shoebox,0.70268725,1.693501278,life jacket,0.459459459,1,0.510005718,0.25025796397333067,1_208.jpg
Steamer.jpg,-0.150597845,0.07498569,-0.31824538,0.708906686,1,0,0.04,0.2,0.571428571,0.534522484,1,1,0,human-made,indoors,NA,0.325900515,2.480682115,strainer,0.388888889,0,0.242995998,0.2559687850820489,1_160.jpg
Asparagus.jpg,0.112928221,0.870062965,0.461614408,1.52972594,0,0,0.428571429,0.534522484,0.857142857,0.377964473,1,0,1,natural,NA,smaller than a shoebox,0.818753573,0.390452131,asparagus,0.939393939,1,0.925671812,0.2587203437452459,1_257.jpg
Bird_Tern.jpg,0.011362179,0.51974814,0.198905633,1.311562038,0.125,0.353553391,1,0,0.8,0.421637021,1,1,0,natural,outdoors,NA,0.688393368,0.37313999,bird,0.942857143,0,0.937106918,0.25872616611701993,1_21.jpg
Vase_EarthToned.jpg,-0.026141808,0.37149399,-0.0778436,0.828320818,1,0,0,0,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.520869068,3.028639312,pot,0.235294118,0,0.093767867,0.2601802093767316,1_32.jpg
Flower_Rose.jpg,-0.176467476,0.048654837,-0.014509522,0.513560578,0.111111111,0.333333333,0.857142857,0.377964473,0.875,0.353553391,1,1,1,natural,outdoors,smaller than a shoebox,0.567753002,0.381580488,flower,0.941176471,0,0.931389365,0.2677149177287783,1_100.jpg
Radish.jpg,-0.047199669,0.2965083,-0.022431944,0.724561981,0,0,0.714285714,0.487950036,0.714285714,0.487950036,1,0,0,natural,NA,NA,0.560320183,1.811346433,radish,0.56,1,0.473413379,0.26896741962483395,1_6.jpg
Statue_VirginMary.jpg,-0.097812051,0.158557527,0.537644861,1.175322244,1,0,0.625,0.51754917,0.714285714,0.487950036,1,0,0,human-made,NA,NA,0.84219554,3.272804327,statue,0.285714286,0,0.056603774,0.27374408845699594,1_64.jpg
Pyramid.jpg,0.130261934,0.915283343,0.148523841,1.280087884,0.888888889,0.333333333,0.875,0.353553391,0.1,0.316227766,1,1,1,human-made,outdoors,larger than a shoebox,0.658090337,0.309543429,pyramid,0.944444444,0,0.966838193,0.2784729935063881,1_71.jpg
WaterCooler.jpg,-0.043338442,0.309101317,-0.210689689,0.406845839,1,0,0,0,0.142857143,0.377964473,1,1,1,human-made,indoors,larger than a shoebox,0.412235563,2.034572366,water cooler,0.578947368,1,0.388793596,0.27903290657227076,1_168.jpg
RAMchip.jpg,0.056953817,0.692615913,0.282285182,1.898304029,1,0,0,0,0.888888889,0.333333333,1,1,1,human-made,indoors,smaller than a shoebox,0.747284162,3.48418372,memory,0.2,1,0.02915952,0.2809663019752857,1_175.jpg
Toy_Lighthouse.jpg,-0.020383139,0.392100744,0.066746421,0.927243606,1,0,0.571428571,0.534522484,0.5,0.534522484,1,0,0,human-made,NA,NA,0.61406518,0.699857857,lighthouse,0.863636364,0,0.843339051,0.28469567454127653,1_83.jpg
Stone_Mill.jpg,0.063477202,0.716084717,0.255197849,1.116448291,0.888888889,0.333333333,0.857142857,0.377964473,0.625,0.51754917,1,1,0,human-made,outdoors,NA,0.730703259,3.146439345,na,0.3,0,0.078330475,0.2871758853448465,1_66.jpg
Origami_Ox.jpg,0.10390273,0.844304522,-0.190521411,0.523940322,1,0,0.375,0.51754917,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.433390509,1.441688284,origami,0.75,0,0.607775872,0.2875111340201295,1_4.jpg
NewspaperStack.jpg,0.098944869,0.831711505,-0.166018358,0.657467922,1,0,0.291666667,0.464305621,0.25,0.46291005,1,0,0,human-made,NA,NA,0.452830189,1.438432335,newspapers,0.533333333,1,0.611778159,0.2910059060315031,1_177.jpg
LightHouse.jpg,0.073074032,0.754436176,0.351310341,1.203187604,0.888888889,0.333333333,0.875,0.353553391,0,0,1,1,1,human-made,outdoors,larger than a shoebox,0.779874214,0.322756959,lighthouse,0.941176471,0,0.956546598,0.29306799551628204,1_76.jpg
Chicken_Raw.jpg,0.079819718,0.780767029,-0.160442512,1.03606041,0,0,0,0,0.4,0.516397779,1,1,0,natural,indoors,NA,0.457404231,2.071886187,chicken,0.476190476,0,0.377358491,0.29652772612348977,1_19.jpg
Tortilla.jpg,0.157500075,0.952489983,-0.140306663,1.028473873,0.75,0.46291005,0.142857143,0.377964473,0.833333333,0.40824829,0,1,1,NA,indoors,smaller than a shoebox,0.477987421,1.813880159,tortilla,0.685714286,1,0.470554603,0.2999514579373421,1_258.jpg
PuppetTheatre_BlueRed.jpg,0.034867673,0.617057813,0.433312334,1.466927838,1,0,0.625,0.51754917,0,0,1,0,1,human-made,NA,larger than a shoebox,0.809605489,3.101881223,puppet show,0.235294118,1,0.084619783,0.30111237854045614,1_135.jpg
Truck_Box.jpg,-0.01305272,0.419004007,0.131581604,0.597965728,1,0,1,0,0,0,1,1,1,human-made,outdoors,larger than a shoebox,0.648370497,1.478144492,truck,0.733333333,0,0.598056032,0.30330053861248407,1_178.jpg
Toy_Witch.jpg,0.031126718,0.599313108,0.261083199,0.977824874,1,0,0.666666667,0.516397779,0.285714286,0.487950036,1,0,0,human-made,NA,NA,0.734133791,0.851932579,witch,0.8,1,0.805031447,0.30478451635928216,1_256.jpg
